issuer_id,issuer_name,sector,market_cap_category,country
2126,SUPREME PETROCHEM LIMITED,,,India
2127,SPML INFRA LIMITED,,,India
2128,SPORTKING INDIA LIMITED,,,India
2129,SHANKAR LAL RAMPAL DYE-CHEM LIMITED,,,India
2130,SREELEATHERS LIMITED,,,India
2131,SRF LIMITED,,,India
2132,SRG HOUSING FINANCE LIMITED,,,India
2133,SREE RAYALASEEMA HI-STRENGTH HYPO LIMITED,,,India
2134,SRI KPR INDUSTRIES LIMITED,,,India
2135,SRM CONTRACTORS LIMITED,,,India
2136,SHREE RAM TWISTEX LIMITED,,,India
2137,SARASWATI SAREE DEPOT LIMITED,,,India
2138,STEEL STRIPS WHEELS LIMITED,,,India
2139,STALLION INDIA FLUOROCHEMICALS LIMITED,,,India
2140,STANLEY LIFESTYLES LIMITED,,,India
2141,STRIDES PHARMA SCIENCE LIMITED,,,India
2142,STAR CEMENT LIMITED,,,India
2143,STAR HEALTH AND ALLIED INSURANCE COMPANY LIMITED,,,India
2144,STAR PAPER MILLS LIMITED,,,India
2145,STARTECK FINANCE LIMITED,,,India
2146,THE STATE TRADING CORPORATION OF INDIA LIMITED,,,India
2147,STEELCAST LIMITED,,,India
2148,STEEL CITY SECURITIES LIMITED,,,India
2149,STEEL EXCHANGE INDIA LIMITED,,,India
2150,STEL HOLDINGS LIMITED,,,India
2151,STERLING TOOLS LIMITED,,,India
2152,STL NETWORKS LIMITED,,,India
2153,STEEL STRIPS INFRASTRUCTURES LIMITED,,,India
2154,STERLITE TECHNOLOGIES LIMITED,,,India
2155,STOVE KRAFT LIMITED,,,India
2156,STUDDS ACCESSORIES LIMITED,,,India
2157,SESHAASAI TECHNOLOGIES LIMITED,,,India
2158,STYLAM INDUSTRIES LIMITED,,,India
2159,BAAZAR STYLE RETAIL LIMITED,,,India
2160,STYRENIX PERFORMANCE MATERIALS LIMITED,,,India
2161,SUBEX LIMITED,,,India
2162,SUBROS LIMITED,,,India
2163,SUDARSHAN COLORANTS INDIA LIMITED,,,India
2164,SUDARSHAN CHEMICAL INDUSTRIES LIMITED,,,India
2165,SUDEEP PHARMA LIMITED,,,India
2166,SUKHJIT STARCH AND CHEMICALS LIMITED,,,India
2167,SULA VINEYARDS LIMITED,,,India
2168,SUMEDHA FISCAL SERVICES LIMITED,,,India
2169,SUMEET INDUSTRIES LIMITED,,,India
2170,SUMITOMO CHEMICAL INDIA LIMITED,,,India
2171,SUMIT WOODS LIMITED,,,India
2172,SUMMIT SECURITIES LIMITED,,,India
2173,SUNDARAM CLAYTON LIMITED,,,India
2174,SUNDARAM MULTI PAP LIMITED,,,India
2175,SUNDARAM FINANCE LIMITED,,,India
2176,SUNDARAM BRAKE LININGS LIMITED,,,India
2177,SUNDRAM FASTENERS LIMITED,,,India
2178,SUNDROP BRANDS LIMITED,,,India
2179,SUNFLAG IRON AND STEEL COMPANY LIMITED,,,India
2180,SUNIL HEALTHCARE LIMITED,,,India
2181,SUN PHARMACEUTICAL INDUSTRIES LIMITED,,,India
2182,SUNRAKSHAKK INDUSTRIES INDIA LIMITED,,,India
2183,SUNSHIELD CHEMICALS LIMITED,,,India
2184,SUNSHINE PICTURES LIMITED,,,India
2185,SUNTECK REALTY LIMITED,,,India
2186,SUN TV NETWORK LIMITED,,,India
2187,SUPERHOUSE LIMITED,,,India
2188,SUPER SPINNING MILLS LIMITED,,,India
2189,SUPRAJIT ENGINEERING LIMITED,,,India
2190,SUPREME HOLDINGS AND HOSPITALITY (INDIA) LIMITED,,,India
2191,SUPREME ENGINEERING LIMITED,,,India
2192,SUPREME INDUSTRIES LIMITED,,,India
2193,SUPREME INFRASTRUCTURE INDIA LIMITED,,,India
2194,SUPRIYA LIFESCIENCE LIMITED,,,India
2195,SUPER TANNERY LIMITED,,,India
2196,SURAJ ESTATE DEVELOPERS LIMITED,,,India
2197,SURAJ LIMITED,,,India
2198,SURAKSHA DIAGNOSTIC LIMITED,,,India
2199,SURANA SOLAR LIMITED,,,India
2200,SURANA TELECOM AND POWER LIMITED,,,India
2201,SURYALATA SPINNING MILLS LIMITED,,,India
2202,SURYALAKSHMI COTTON MILLS LIMITED,,,India
2203,SURYA ROSHNI LIMITED,,,India
2204,SURYODAY SMALL FINANCE BANK LIMITED,,,India
2205,SUTLEJ TEXTILES AND INDUSTRIES LIMITED,,,India
2206,SUVEN LIFE SCIENCES LIMITED,,,India
2207,SUVIDHAA INFOSERVE LIMITED,,,India
2208,SUYOG TELEMATICS LIMITED,,,India
2209,SUZLON ENERGY LIMITED,,,India
2210,S V GLOBAL MILL LIMITED,,,India
2211,SHREE VASU LOGISTICS LIMITED,,,India
2212,SVP GLOBAL TEXTILES LIMITED,,,India
2213,SWAN CORPORATION LIMITED,,,India
2214,SWAN DEFENCE AND HEAVY INDUSTRIES LIMITED,,,India
2215,SWARAJ SUITING LIMITED,,,India
2216,SWARAJ ENGINES LIMITED,,,India
2217,SWARNSARITA JEWELS INDIA LIMITED,,,India
2218,SWELECT ENERGY SYSTEMS LIMITED,,,India
2219,SWIGGY LIMITED,,,India
2220,SWISS MILITARY CONSUMER GOODS LIMITED,,,India
2221,STERLING AND WILSON RENEWABLE ENERGY LIMITED,,,India
2222,SYMPHONY LIMITED,,,India
2223,SYNCOM FORMULATIONS (INDIA) LIMITED,,,India
2224,SYNGENE INTERNATIONAL LIMITED,,,India
2225,SYRMA SGS TECHNOLOGY LIMITED,,,India
2226,SYSTEMATIX CORPORATE SERVICES LIMITED,,,India
2227,TAAL TECH LIMITED,,,India
2228,TAINWALA CHEMICAL AND PLASTIC (I) LIMITED,,,India
2229,TAJ GVK HOTELS AND RESORTS LIMITED,,,India
2230,TAKE LIMITED,,,India
2231,TALBROS AUTOMOTIVE COMPONENTS LIMITED,,,India
2232,TAMBOLI INDUSTRIES LIMITED,,,India
2233,TANEJA AEROSPACE AND AVIATION LIMITED,,,India
2234,TANLA PLATFORMS LIMITED,,,India
2235,TARA CHAND INFRALOGISTIC SOLUTIONS LIMITED,,,India
2236,TARAPUR TRANSFORMERS LIMITED,,,India
2237,TARC LIMITED,,,India
2238,TRANSFORMERS AND RECTIFIERS (INDIA) LIMITED,,,India
2239,TARMAT LIMITED,,,India
2240,TARSONS PRODUCTS LIMITED,,,India
2241,TASTY BITE EATABLES LIMITED,,,India
2242,TATA CAPITAL LIMITED,,,India
2243,TATA CHEMICALS LIMITED,,,India
2244,TATA COMMUNICATIONS LIMITED,,,India
2245,TATA CONSUMER PRODUCTS LIMITED,,,India
2246,TATA ELXSI LIMITED,,,India
2247,TATA INVESTMENT CORPORATION LIMITED,,,India
2248,TATA POWER COMPANY LIMITED,,,India
2249,TATA STEEL LIMITED,,,India
2250,TATA TECHNOLOGIES LIMITED,,,India
2251,TATVA CHINTAN PHARMA CHEM LIMITED,,,India
2252,TBO TEK LIMITED,,,India
2253,TRIBHOVANDAS BHIMJI ZAVERI LIMITED,,,India
2254,TCC CONCEPT LIMITED,,,India
2255,TRANSPORT CORPORATION OF INDIA LIMITED,,,India
2256,TCI EXPRESS LIMITED,,,India
2257,TCI FINANCE LIMITED,,,India
2258,TCPL PACKAGING LIMITED,,,India
2259,TATA CONSULTANCY SERVICES LIMITED,,,India
2260,TD POWER SYSTEMS LIMITED,,,India
2261,TEAM INDIA GUARANTY LIMITED,,,India
2262,TEAMLEASE SERVICES LIMITED,,,India
2263,TECH MAHINDRA LIMITED,,,India
2264,TECHNOCRAFT VENTURES LIMITED,,,India
2265,TECHNO ELECTRIC AND ENGINEERING COMPANY LIMITED,,,India
2266,TECHNVISION VENTURES LIMITED,,,India
2267,TECIL CHEMICALS AND HYDRO POWER LIMITED,,,India
2268,TEGA INDUSTRIES LIMITED,,,India
2269,TEJAS NETWORKS LIMITED,,,India
2270,TEMBO GLOBAL INDUSTRIES LIMITED,,,India
2271,TEMPSENS INSTRUMENTS (INDIA) LIMITED,,,India
2272,TENNECO CLEAN AIR INDIA LIMITED,,,India
2273,TERAI TEA COMPANY LIMITED,,,India
2274,TERA SOFTWARE LIMITED,,,India
2275,TEXMACO INFRASTRUCTURE AND HOLDINGS LIMITED,,,India
2276,TEXMO PIPES AND PRODUCTS LIMITED,,,India
2277,TEXMACO RAIL AND ENGINEERING LIMITED,,,India
2278,TOURISM FINANCE CORPORATION OF INDIA LIMITED,,,India
2279,TRANSWARRANTY FINANCE LIMITED,,,India
2280,TGB BANQUETS AND HOTELS LIMITED,,,India
2281,TGV SRAAC LIMITED,,,India
2282,THACKER AND COMPANY LIMITED,,,India
2283,THAKKERS DEVELOPERS LIMITED,,,India
2284,THANGAMAYIL JEWELLERY LIMITED,,,India
2285,THE INVESTMENT TRUST OF INDIA LIMITED,,,India
2286,THEJO ENGINEERING LIMITED,,,India
2287,LEELA PALACES HOTELS AND RESORTS LIMITED,,,India
2288,THEMIS MEDICARE LIMITED,,,India
2289,THERMAX LIMITED,,,India
2290,THOMAS COOK (INDIA) LIMITED,,,India
2291,THOMAS SCOTT (INDIA) LIMITED,,,India
2292,THYROCARE TECHNOLOGIES LIMITED,,,India
2293,TILAKNAGAR INDUSTRIES LIMITED,,,India
2294,TWAMEV CONSTRUCTION AND INFRASTRUCTURE LIMITED,,,India
2295,TIGER LOGISTICS (INDIA) LIMITED,,,India
2296,TECHNOCRAFT INDUSTRIES (INDIA) LIMITED,,,India
2297,TUBE INVESTMENTS OF INDIA LIMITED,,,India
2298,TIJARIA POLYPIPES LIMITED,,,India
2299,TIL LIMITED,,,India
2300,TIME TECHNOPLAST LIMITED,,,India
2301,TIMEX GROUP INDIA LIMITED,,,India
2302,TIMKEN INDIA LIMITED,,,India
2303,TINNA RUBBER AND INFRASTRUCTURE LIMITED,,,India
2304,TIPS FILMS LIMITED,,,India
2305,TIPS MUSIC LIMITED,,,India
2306,THIRUMALAI CHEMICALS LIMITED,,,India
2307,TIRUPATI FORGE LIMITED,,,India
2308,TITAGARH RAIL SYSTEMS LIMITED,,,India
2309,TITAN COMPANY LIMITED,,,India
2310,TAMILNAD MERCANTILE BANK LIMITED,,,India
2311,TATA MOTORS LIMITED,,,India
2312,TATA MOTORS PASSENGER VEHICLES LIMITED,,,India
2313,TAMILNADU PETROPRODUCTS LIMITED,,,India
2314,TAMIL NADU NEWSPRINT AND PAPERS LIMITED,,,India
2315,TAMILNADU TELECOMMUNICATION LIMITED,,,India
2316,TOKYO PLAST INTERNATIONAL LIMITED,,,India
2317,TOLINS TYRES LIMITED,,,India
2318,TORRENT PHARMACEUTICALS LIMITED,,,India
2319,TORRENT POWER LIMITED,,,India
2320,TOTAL TRANSPORT SYSTEMS LIMITED,,,India
2321,TOUCHWOOD ENTERTAINMENT LIMITED,,,India
2322,TOYAM SPORTS LIMITED,,,India
2323,TEAMO PRODUCTIONS HQ LIMITED,,,India
2324,TPL PLASTECH LIMITED,,,India
2325,TRACXN TECHNOLOGIES LIMITED,,,India
2326,TRANSCORP INTERNATIONAL LIMITED,,,India
2327,TRANSPEK INDUSTRY LIMITED,,,India
2328,TRANSRAIL LIGHTING LIMITED,,,India
2329,TRANSWORLD SHIPPING LINES LIMITED,,,India
2330,TRAVEL FOOD SERVICES LIMITED,,,India
2331,TREE HOUSE EDUCATION AND ACCESSORIES LIMITED,,,India
2332,TREJHARA SOLUTIONS LIMITED,,,India
2333,TRANSINDIA REAL ESTATE LIMITED,,,India
2334,TRENT LIMITED,,,India
2335,TRF LIMITED,,,India
2336,TRIDENT LIMITED,,,India
2337,TRIGYN TECHNOLOGIES LIMITED,,,India
2338,TRITON VALVES LIMITED,,,India
2339,TRIVENI TURBINE LIMITED,,,India
2340,TRIVENI ENGINEERING AND INDUSTRIES LIMITED,,,India
2341,TRUCAP FINANCE LIMITED,,,India
2342,TRUALT BIOENERGY LIMITED,,,India
2343,TSF INVESTMENTS LIMITED,,,India
2344,TTK HEALTHCARE LIMITED,,,India
2345,TTK PRESTIGE LIMITED,,,India
2346,T T LIMITED,,,India
2347,TATA TELESERVICES (MAHARASHTRA) LIMITED,,,India
2348,TURTLEMINT FINTECH SOLUTIONS LIMITED,,,India
2349,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,,,India
2350,TVS ELECTRONICS LIMITED,,,India
2351,TVS HOLDINGS LIMITED,,,India
2352,TVS MOTOR COMPANY LIMITED,,,India
2353,TVS SUPPLY CHAIN SOLUTIONS LIMITED,,,India
2354,TVS SRICHAKRA LIMITED,,,India
2355,TV TODAY NETWORK LIMITED,,,India
2356,TV VISION LIMITED,,,India
2357,UNITED BREWERIES LIMITED,,,India
2358,UCAL LIMITED,,,India
2359,UCO BANK,,,India
2360,UDAY JEWELLERY INDUSTRIES LIMITED,,,India
2361,UPDATER SERVICES LIMITED,,,India
2362,UJAAS ENERGY LIMITED,,,India
2363,UNITED FOODBRANDS LIMITED,,,India
2364,UFLEX LIMITED,,,India
2365,UFO MOVIEZ INDIA LIMITED,,,India
2366,THE UGAR SUGAR WORKS LIMITED,,,India
2367,UGRO CAPITAL LIMITED,,,India
2368,UJJIVAN SMALL FINANCE BANK LIMITED,,,India
2369,ULTRATECH CEMENT LIMITED,,,India
2370,ULTRAMARINE AND PIGMENTS LIMITED,,,India
2371,UMA EXPORTS LIMITED,,,India
2372,USHA MARTIN EDUCATION AND SOLUTIONS LIMITED,,,India
2373,UMIYA BUILDCON LIMITED,,,India
2374,UNICHEM LABORATORIES LIMITED,,,India
2375,UNITED DRILLING TOOLS LIMITED,,,India
2376,UNICOMMERCE ESOLUTIONS LIMITED,,,India
2377,UNIPHOS ENTERPRISES LIMITED,,,India
2378,UNIINFO TELECOM SERVICES LIMITED,,,India
2379,UNIMECH AEROSPACE AND MANUFACTURING LIMITED,,,India
2380,UNION BANK OF INDIA,,,India
2381,UNIPARTS INDIA LIMITED,,,India
2382,UNITED SPIRITS LIMITED,,,India
2383,UNITECH LIMITED,,,India
2384,UNITED POLYFAB GUJARAT LIMITED,,,India
2385,THE UNITED NILGIRI TEA ESTATES COMPANY LIMITED,,,India
2386,UNIVASTU INDIA LIMITED,,,India
2387,UNIVERSAL CABLES LIMITED,,,India
2388,UNIVERSUS PHOTO IMAGINGS LIMITED,,,India
2389,UNO MINDA LIMITED,,,India
2390,U P HOTELS LIMITED,,,India
2391,UPL LIMITED,,,India
2392,URAVI DEFENCE AND TECHNOLOGY LIMITED,,,India
2393,URBAN COMPANY LIMITED,,,India
2394,URJA GLOBAL LIMITED,,,India
2395,USHA MARTIN LIMITED,,,India
2396,UDAYSHIVAKUMAR INFRA LIMITED,,,India
2397,UTI ASSET MANAGEMENT COMPANY LIMITED,,,India
2398,UTKARSH SMALL FINANCE BANK LIMITED,,,India
2399,FUJIYAMA POWER SYSTEMS LIMITED,,,India
2400,UTTAM SUGAR MILLS LIMITED,,,India
2401,U. Y. FINCORP LIMITED,,,India
2402,V2 RETAIL LIMITED,,,India
2403,VADILAL INDUSTRIES LIMITED,,,India
2404,VADILAL ENTERPRISES LIMITED,,,India
2405,VAIBHAV GLOBAL LIMITED,,,India
2406,VAISHALI PHARMA LIMITED,,,India
2407,VAKRANGEE LIMITED,,,India
2408,VALIANT LABORATORIES LIMITED,,,India
2409,VALIANT ORGANICS LIMITED,,,India
2410,VEDANTA ALUMINIUM METAL LIMITED,,,India
2411,VARDHMAN ACRYLICS LIMITED,,,India
2412,VARDHMAN POLYTEX LIMITED,,,India
2413,VARROC ENGINEERING LIMITED,,,India
2414,VASCON ENGINEERS LIMITED,,,India
2415,SHRI VASUPRADA PLANTATIONS LIMITED,,,India
2416,VASWANI INDUSTRIES LIMITED,,,India
2417,VARUN BEVERAGES LIMITED,,,India
2418,VAXTEX COTFAB LIMITED,,,India
2419,VEDAVAAG SYSTEMS LIMITED,,,India
2420,VEDANTA LIMITED,,,India
2421,VEDANTA POWER LIMITED,,,India
2422,VEEDOL CORPORATION LIMITED,,,India
2423,VELJAN DENISON LIMITED,,,India
2424,VENKY'S (INDIA) LIMITED,,,India
2425,VENTIVE HOSPITALITY LIMITED,,,India
2426,VENUS PIPES AND TUBES LIMITED,,,India
2427,VENUS REMEDIES LIMITED,,,India
2428,VERANDA LEARNING SOLUTIONS LIMITED,,,India
2429,VERTOZ LIMITED,,,India
2430,VESUVIUS INDIA LIMITED,,,India
2431,VETO SWITCHGEARS AND CABLES LIMITED,,,India
2432,VIBRANT GLOBAL CAPITAL LIMITED,,,India
2433,VARVEE GLOBAL LIMITED,,,India
2434,V-GUARD INDUSTRIES LIMITED,,,India
2435,VARDHMAN HOLDINGS LIMITED,,,India
2436,VICEROY HOTELS LIMITED,,,India
2437,VIDHI SPECIALTY FOOD INGREDIENTS LIMITED,,,India
2438,VIDYA WIRES LIMITED,,,India
2439,VIJAYA DIAGNOSTIC CENTRE LIMITED,,,India
2440,VIJI FINANCE LIMITED,,,India
2441,VIJAY SOLVEX LIMITED,,,India
2442,VIKAS ECOTECH LIMITED,,,India
2443,VIKAS LIFECARE LIMITED,,,India
2444,VIKRAM SOLAR LIMITED,,,India
2445,VIKRAN ENGINEERING LIMITED,,,India
2446,VIMTA LABS LIMITED,,,India
2447,VINATI ORGANICS LIMITED,,,India
2448,VINTAGE COFFEE AND BEVERAGES LIMITED,,,India
2449,VINDHYA TELELINKS LIMITED,,,India
2450,VINEET LABORATORIES LIMITED,,,India
2451,VINNY OVERSEAS LIMITED,,,India
2452,VINYL CHEMICALS (INDIA) LIMITED,,,India
2453,VIP CLOTHING LIMITED,,,India
2454,VIP INDUSTRIES LIMITED,,,India
2455,VIPUL LIMITED,,,India
2456,VIRAT INDUSTRIES LIMITED,,,India
2457,VIRINCHI LIMITED,,,India
2458,VIRTUAL GLOBAL EDUCATION LIMITED,,,India
2459,VISA CHROME LIMITED,,,India
2460,VISAKA INDUSTRIES LIMITED,,,India
2461,VISHAL FABRICS LIMITED,,,India
2462,VISHNU CHEMICALS LIMITED,,,India
2463,VISHWARAJ SUGAR INDUSTRIES LIMITED,,,India
2464,VEDANTA IRON AND STEEL LIMITED,,,India
2465,VITAL CHEMTECH LIMITED,,,India
2466,VIVIANA POWER TECH LIMITED,,,India
2467,VISAGAR POLYTEX LIMITED,,,India
2468,VIVIMED LABS LIMITED,,,India
2469,VIVO BIO TECH LIMITED,,,India
2470,VIYASH SCIENTIFIC LIMITED,,,India
2471,VL E-GOVERNANCE AND IT SOLUTIONS LIMITED,,,India
2472,VLS FINANCE LIMITED,,,India
2473,V-MART RETAIL LIMITED,,,India
2474,VISHAL MEGA MART LIMITED,,,India
2475,VMS TMT LIMITED,,,India
2476,VIRTUOSO OPTOELECTRONICS LIMITED,,,India
2477,VEDANTA OIL AND GAS LIMITED,,,India
2478,VOITH PAPER FABRICS INDIA LIMITED,,,India
2479,VOLTAMP TRANSFORMERS LIMITED,,,India
2480,VOLTAS LIMITED,,,India
2481,VISHNU PRAKASH R PUNGLIA LIMITED,,,India
2482,VRAJ IRON AND STEEL LIMITED,,,India
2483,VRL LOGISTICS LIMITED,,,India
2484,VARDHMAN SPECIAL STEELS LIMITED,,,India
2485,VST INDUSTRIES LIMITED,,,India
2486,VIBHOR STEEL TUBES LIMITED,,,India
2487,V.S.T TILLERS TRACTORS LIMITED,,,India
2488,VARDHMAN TEXTILES LIMITED,,,India
2489,VTM LIMITED,,,India
2490,WAAREE ENERGIES LIMITED,,,India
2491,INDOSOLAR LIMITED,,,India
2492,WAAREE RENEWABLE TECHNOLOGIES LIMITED,,,India
2493,VA TECH WABAG LIMITED,,,India
2494,WAKEFIT INNOVATIONS LIMITED,,,India
2495,WALCHANDNAGAR INDUSTRIES LIMITED,,,India
2496,WANBURY LIMITED,,,India
2497,WARDWIZARD INNOVATIONS AND MOBILITY LIMITED,,,India
2498,WATERBASE LIMITED,,,India
2499,WESTERN CARRIERS (INDIA) LIMITED,,,India
2500,WEALTH FIRST PORTFOLIO MANAGERS LIMITED,,,India
2501,WEBSOL ENERGY SYSTEM LIMITED,,,India
2502,WEIZMANN LIMITED,,,India
2503,WONDER ELECTRICALS LIMITED,,,India
2504,WELSPUN CORPORATION LIMITED,,,India
2505,WELSPUN ENTERPRISES LIMITED,,,India
2506,WELSPUN INVESTMENTS AND COMMERCIALS LIMITED,,,India
2507,WELSPUN SPECIALTY SOLUTIONS LIMITED,,,India
2508,WELSPUN LIVING LIMITED,,,India
2509,WENDT (INDIA) LIMITED,,,India
2510,WESTLIFE FOODWORLD LIMITED,,,India
2511,WE WIN LIMITED,,,India
2512,WEWORK INDIA MANAGEMENT LIMITED,,,India
2513,WH BRADY AND COMPANY LIMITED,,,India
2514,WHEELS INDIA LIMITED,,,India
2515,WHIRLPOOL OF INDIA LIMITED,,,India
2516,WILLIAMSON MAGOR AND COMPANY LIMITED,,,India
2517,WINDLAS BIOTECH LIMITED,,,India
2518,WINDSOR MACHINES LIMITED,,,India
2519,THE WESTERN INDIA PLYWOODS LIMITED,,,India
2520,WIPRO LIMITED,,,India
2521,WOCKHARDT LIMITED,,,India
2522,WONDERLA HOLIDAYS LIMITED,,,India
2523,WORTH PERIPHERALS LIMITED,,,India
2524,WPIL LIMITED,,,India
2525,W S INDUSTRIES (I) LIMITED,,,India
2526,WEST COAST PAPER MILLS LIMITED,,,India
2527,XCHANGING SOLUTIONS LIMITED,,,India
2528,XELPMOC DESIGN AND TECH LIMITED,,,India
2529,XPRO INDIA LIMITED,,,India
2530,XTGLOBAL INFOTECH LIMITED,,,India
2531,XTRANET TECHNOLOGIES LIMITED,,,India
2532,YASHO INDUSTRIES LIMITED,,,India
2533,YATHARTH HOSPITAL AND TRAUMA CARE SERVICES LIMITED,,,India
2534,YATRA ONLINE LIMITED,,,India
2535,YES BANK LIMITED,,,India
2536,YOGI LIMITED,,,India
2537,YUKEN INDIA LIMITED,,,India
2538,ZAGGLE PREPAID OCEAN SERVICES LIMITED,,,India
2539,ZEE ENTERTAINMENT ENTERPRISES LIMITED,,,India
2540,ZEE LEARN LIMITED,,,India
2541,ZEE MEDIA CORPORATION LIMITED,,,India
2542,ZENITH EXPORTS LIMITED,,,India
2543,ZENITH STEEL PIPES AND INDUSTRIES LIMITED,,,India
2544,ZENSAR TECHNOLOGIES LIMITED,,,India
2545,ZEN TECHNOLOGIES LIMITED,,,India
2546,ZF COMMERCIAL VEHICLE CONTROL SYSTEMS INDIA LIMITED,,,India
2547,ZF STEERING GEAR (INDIA) LIMITED,,,India
2548,ZIM LABORATORIES LIMITED,,,India
2549,ZODIAC ENERGY LIMITED,,,India
2550,ZODIAC CLOTHING COMPANY LIMITED,,,India
2551,ZOTA HEALTH CARE LIMITED,,,India
2552,SARASWATI COMMERCIAL INDIA LIMITED,,,India
2553,ZUARI AGRO CHEMICALS LIMITED,,,India
2554,ZUARI INDUSTRIES LIMITED,,,India
2555,ZYDUS LIFESCIENCES LIMITED,,,India
2556,ZYDUS WELLNESS LIMITED,,,India
